b1	b2	b3	b4	b5	b6	b7	r1	r2	r3	r4	r5	r6	r7	R01	R02	R03	R04	R05	R06	R07
0.429	0.681	0.384	0.227	0.39	0.393	0.153	0.055	0.173	0.052	0.057	0.032	0.027	0.027	3.461	5.956	3.095	1.838	3.096	3.105	1.213
0.421	0.679	0.386	0.227	0.391	0.399	0.153	0.054	0.174	0.052	0.057	0.033	0.026	0.027	3.401	5.946	3.109	1.834	3.111	3.156	1.209
0.422	0.681	0.386	0.226	0.389	0.403	0.153	0.055	0.174	0.052	0.057	0.033	0.026	0.026	3.406	5.967	3.106	1.826	3.095	3.187	1.212
0.422	0.681	0.386	0.226	0.389	0.403	0.153	0.055	0.174	0.052	0.057	0.033	0.026	0.026	3.406	5.967	3.106	1.826	3.095	3.187	1.212
0.422	0.681	0.386	0.226	0.389	0.403	0.153	0.055	0.174	0.052	0.057	0.033	0.026	0.026	3.406	5.967	3.106	1.826	3.095	3.187	1.212
0.42	0.685	0.384	0.226	0.39	0.405	0.152	0.055	0.174	0.052	0.057	0.033	0.026	0.026	3.387	5.997	3.096	1.824	3.096	3.203	1.203
0.418	0.687	0.388	0.23	0.383	0.405	0.152	0.055	0.172	0.051	0.055	0.032	0.026	0.026	3.373	6.009	3.122	1.859	3.042	3.197	1.203
0.417	0.687	0.391	0.229	0.383	0.407	0.152	0.055	0.172	0.052	0.056	0.033	0.025	0.026	3.371	6.006	3.15	1.847	3.045	3.214	1.2
0.42	0.68	0.392	0.227	0.385	0.402	0.152	0.055	0.173	0.051	0.056	0.033	0.026	0.026	3.391	5.953	3.156	1.837	3.061	3.18	1.205
0.417	0.682	0.391	0.228	0.384	0.403	0.153	0.054	0.172	0.051	0.056	0.033	0.026	0.026	3.365	5.96	3.15	1.842	3.055	3.187	1.21
0.417	0.686	0.389	0.226	0.386	0.404	0.153	0.054	0.172	0.052	0.056	0.033	0.025	0.026	3.362	5.996	3.131	1.828	3.066	3.193	1.212
0.409	0.69	0.388	0.224	0.392	0.404	0.152	0.055	0.171	0.052	0.056	0.034	0.025	0.026	3.299	6.034	3.123	1.807	3.117	3.194	1.205
0.403	0.689	0.389	0.223	0.39	0.403	0.152	0.056	0.171	0.052	0.057	0.034	0.026	0.026	3.256	6.021	3.134	1.805	3.097	3.186	1.203
0.403	0.689	0.389	0.223	0.39	0.403	0.152	0.056	0.171	0.052	0.057	0.034	0.026	0.026	3.256	6.021	3.134	1.805	3.097	3.186	1.203
0.403	0.689	0.389	0.223	0.39	0.403	0.152	0.056	0.171	0.052	0.057	0.034	0.026	0.026	3.256	6.021	3.134	1.805	3.097	3.186	1.203
0.406	0.687	0.388	0.223	0.39	0.402	0.152	0.056	0.171	0.052	0.058	0.034	0.026	0.027	3.279	6	3.13	1.806	3.105	3.181	1.204
0.406	0.687	0.388	0.223	0.39	0.402	0.152	0.056	0.171	0.052	0.058	0.034	0.026	0.027	3.279	6	3.13	1.806	3.105	3.181	1.204
0.412	0.685	0.389	0.222	0.391	0.402	0.152	0.055	0.171	0.053	0.058	0.034	0.026	0.026	3.325	5.983	3.138	1.793	3.11	3.182	1.205
0.412	0.686	0.387	0.223	0.391	0.406	0.153	0.055	0.171	0.053	0.059	0.033	0.026	0.026	3.329	5.995	3.115	1.802	3.109	3.209	1.209
0.412	0.686	0.387	0.223	0.391	0.406	0.153	0.055	0.171	0.053	0.059	0.033	0.026	0.026	3.329	5.995	3.115	1.802	3.109	3.209	1.209
0.422	0.684	0.386	0.217	0.399	0.407	0.153	0.053	0.173	0.052	0.058	0.033	0.025	0.026	3.4	5.988	3.107	1.756	3.171	3.216	1.212
0.423	0.68	0.387	0.222	0.398	0.406	0.152	0.055	0.174	0.051	0.058	0.033	0.025	0.026	3.411	5.954	3.115	1.799	3.166	3.207	1.204
0.421	0.678	0.39	0.225	0.399	0.407	0.152	0.055	0.174	0.052	0.059	0.032	0.025	0.025	3.395	5.934	3.141	1.823	3.171	3.215	1.201
0.423	0.677	0.384	0.229	0.397	0.408	0.152	0.054	0.174	0.052	0.058	0.033	0.025	0.026	3.411	5.925	3.091	1.853	3.151	3.222	1.202
0.436	0.669	0.387	0.226	0.393	0.407	0.152	0.054	0.175	0.052	0.058	0.033	0.025	0.026	3.518	5.863	3.118	1.829	3.121	3.216	1.202
0.431	0.671	0.392	0.232	0.39	0.408	0.153	0.055	0.174	0.051	0.057	0.033	0.025	0.025	3.476	5.872	3.159	1.872	3.101	3.221	1.212
0.422	0.675	0.396	0.228	0.392	0.41	0.153	0.056	0.174	0.051	0.056	0.032	0.024	0.025	3.409	5.913	3.185	1.846	3.11	3.239	1.207
0.421	0.675	0.398	0.226	0.392	0.406	0.152	0.056	0.175	0.051	0.056	0.032	0.025	0.025	3.406	5.909	3.2	1.83	3.11	3.206	1.203
0.419	0.673	0.397	0.227	0.391	0.406	0.152	0.056	0.175	0.051	0.056	0.032	0.025	0.025	3.383	5.9	3.192	1.838	3.104	3.208	1.202
0.419	0.673	0.397	0.227	0.391	0.406	0.152	0.056	0.175	0.051	0.056	0.032	0.025	0.025	3.383	5.9	3.192	1.838	3.104	3.208	1.202
0.419	0.673	0.397	0.227	0.391	0.406	0.152	0.056	0.175	0.051	0.056	0.032	0.025	0.025	3.383	5.9	3.192	1.838	3.104	3.208	1.202
0.423	0.672	0.399	0.228	0.393	0.406	0.152	0.055	0.174	0.051	0.057	0.032	0.025	0.025	3.416	5.883	3.209	1.841	3.119	3.21	1.202
0.417	0.671	0.396	0.226	0.394	0.407	0.154	0.057	0.175	0.051	0.056	0.033	0.025	0.026	3.369	5.877	3.188	1.826	3.131	3.213	1.22
0.43	0.673	0.397	0.223	0.391	0.407	0.155	0.056	0.175	0.052	0.055	0.033	0.025	0.025	3.475	5.9	3.196	1.802	3.104	3.212	1.222
0.429	0.67	0.398	0.224	0.388	0.409	0.155	0.056	0.176	0.051	0.056	0.033	0.025	0.025	3.465	5.872	3.206	1.806	3.084	3.234	1.223
0.427	0.675	0.397	0.225	0.385	0.408	0.155	0.057	0.176	0.051	0.055	0.032	0.025	0.025	3.451	5.918	3.198	1.818	3.062	3.221	1.223
0.425	0.673	0.396	0.228	0.388	0.404	0.155	0.057	0.177	0.051	0.055	0.032	0.025	0.026	3.436	5.908	3.19	1.841	3.084	3.193	1.225
0.425	0.672	0.399	0.226	0.392	0.401	0.155	0.058	0.177	0.05	0.055	0.032	0.025	0.026	3.439	5.898	3.206	1.823	3.111	3.168	1.223
0.421	0.678	0.399	0.225	0.392	0.405	0.153	0.058	0.177	0.05	0.055	0.031	0.025	0.025	3.406	5.947	3.21	1.812	3.11	3.198	1.212
0.418	0.68	0.399	0.222	0.395	0.405	0.154	0.058	0.176	0.051	0.054	0.032	0.025	0.025	3.38	5.965	3.209	1.791	3.135	3.195	1.218
0.418	0.68	0.399	0.222	0.395	0.405	0.154	0.058	0.176	0.051	0.054	0.032	0.025	0.025	3.38	5.965	3.209	1.791	3.135	3.195	1.218
0.418	0.68	0.399	0.222	0.395	0.405	0.154	0.058	0.176	0.051	0.054	0.032	0.025	0.025	3.38	5.965	3.209	1.791	3.135	3.195	1.218
0.422	0.674	0.402	0.222	0.393	0.407	0.154	0.057	0.176	0.051	0.055	0.032	0.024	0.025	3.408	5.911	3.233	1.794	3.123	3.213	1.216
0.422	0.674	0.402	0.222	0.393	0.407	0.154	0.057	0.176	0.051	0.055	0.032	0.024	0.025	3.408	5.911	3.233	1.794	3.123	3.213	1.216
0.422	0.674	0.402	0.222	0.393	0.407	0.154	0.057	0.176	0.051	0.055	0.032	0.024	0.025	3.408	5.911	3.233	1.794	3.123	3.213	1.216
0.423	0.676	0.398	0.224	0.392	0.405	0.155	0.057	0.175	0.051	0.055	0.032	0.025	0.025	3.42	5.922	3.203	1.81	3.113	3.198	1.224
0.423	0.676	0.398	0.224	0.392	0.405	0.155	0.057	0.175	0.051	0.055	0.032	0.025	0.025	3.42	5.922	3.203	1.81	3.113	3.198	1.224
0.423	0.676	0.398	0.224	0.392	0.405	0.155	0.057	0.175	0.051	0.055	0.032	0.025	0.025	3.42	5.922	3.203	1.81	3.113	3.198	1.224
0.423	0.676	0.398	0.224	0.392	0.405	0.155	0.057	0.175	0.051	0.055	0.032	0.025	0.025	3.42	5.922	3.203	1.81	3.113	3.198	1.224
0.423	0.676	0.398	0.224	0.392	0.405	0.155	0.057	0.175	0.051	0.055	0.032	0.025	0.025	3.42	5.922	3.203	1.81	3.113	3.198	1.224
0.413	0.677	0.399	0.229	0.396	0.406	0.154	0.057	0.176	0.052	0.054	0.031	0.024	0.025	3.34	5.936	3.212	1.847	3.142	3.205	1.22
0.408	0.678	0.4	0.228	0.399	0.405	0.154	0.056	0.176	0.052	0.055	0.031	0.024	0.025	3.3	5.947	3.219	1.838	3.167	3.194	1.218
0.41	0.681	0.398	0.229	0.398	0.402	0.155	0.056	0.176	0.052	0.054	0.031	0.024	0.025	3.309	5.971	3.207	1.844	3.161	3.174	1.223
0.404	0.679	0.402	0.229	0.398	0.408	0.157	0.055	0.177	0.053	0.054	0.031	0.024	0.024	3.258	5.96	3.239	1.848	3.159	3.222	1.237
0.398	0.685	0.4	0.227	0.399	0.408	0.157	0.056	0.177	0.052	0.053	0.031	0.024	0.024	3.215	6.012	3.221	1.827	3.169	3.221	1.237
0.41	0.675	0.402	0.23	0.397	0.406	0.157	0.057	0.176	0.052	0.054	0.031	0.024	0.025	3.314	5.916	3.238	1.853	3.152	3.206	1.239
0.405	0.682	0.396	0.236	0.394	0.403	0.157	0.057	0.177	0.052	0.053	0.03	0.024	0.025	3.277	5.98	3.192	1.905	3.123	3.181	1.244
0.41	0.682	0.396	0.238	0.396	0.402	0.156	0.056	0.176	0.053	0.053	0.03	0.024	0.025	3.312	5.98	3.19	1.92	3.137	3.175	1.234
0.405	0.681	0.393	0.241	0.398	0.405	0.157	0.056	0.175	0.052	0.053	0.031	0.024	0.024	3.273	5.963	3.165	1.944	3.156	3.193	1.237
0.415	0.683	0.393	0.236	0.396	0.406	0.156	0.055	0.173	0.053	0.052	0.03	0.024	0.024	3.349	5.976	3.167	1.9	3.137	3.204	1.234
0.41	0.676	0.397	0.238	0.394	0.406	0.156	0.056	0.172	0.053	0.053	0.031	0.024	0.024	3.311	5.916	3.201	1.918	3.125	3.205	1.232
0.414	0.678	0.394	0.237	0.392	0.408	0.155	0.056	0.172	0.053	0.054	0.031	0.024	0.025	3.342	5.931	3.176	1.912	3.109	3.221	1.228
0.394	0.688	0.385	0.238	0.394	0.408	0.155	0.057	0.173	0.052	0.056	0.032	0.024	0.025	3.181	6.022	3.099	1.923	3.129	3.225	1.222
0.393	0.683	0.386	0.238	0.397	0.405	0.154	0.057	0.173	0.053	0.057	0.033	0.025	0.025	3.175	5.978	3.109	1.922	3.155	3.2	1.216
0.401	0.687	0.383	0.236	0.393	0.404	0.154	0.058	0.173	0.052	0.057	0.033	0.025	0.025	3.242	6.014	3.083	1.911	3.12	3.194	1.22
0.413	0.69	0.384	0.233	0.392	0.401	0.154	0.059	0.173	0.052	0.056	0.032	0.025	0.026	3.341	6.035	3.093	1.881	3.114	3.171	1.218
0.421	0.688	0.382	0.231	0.396	0.402	0.155	0.059	0.173	0.053	0.056	0.032	0.025	0.025	3.409	6.016	3.077	1.871	3.145	3.172	1.226
0.421	0.688	0.382	0.231	0.396	0.402	0.155	0.059	0.173	0.053	0.056	0.032	0.025	0.025	3.409	6.016	3.077	1.871	3.145	3.172	1.226
0.431	0.685	0.382	0.231	0.393	0.401	0.154	0.06	0.173	0.053	0.056	0.031	0.025	0.026	3.493	5.995	3.079	1.864	3.121	3.167	1.22
0.431	0.685	0.382	0.231	0.393	0.401	0.154	0.06	0.173	0.053	0.056	0.031	0.025	0.026	3.493	5.995	3.079	1.864	3.121	3.167	1.22
0.434	0.68	0.38	0.235	0.395	0.405	0.154	0.06	0.173	0.053	0.056	0.031	0.024	0.025	3.514	5.95	3.064	1.901	3.136	3.199	1.218
0.44	0.674	0.38	0.237	0.394	0.404	0.154	0.059	0.174	0.053	0.057	0.031	0.025	0.025	3.567	5.899	3.062	1.917	3.127	3.187	1.215
0.44	0.674	0.38	0.237	0.394	0.404	0.154	0.059	0.174	0.053	0.057	0.031	0.025	0.025	3.567	5.899	3.062	1.917	3.127	3.187	1.215
0.44	0.681	0.376	0.238	0.393	0.407	0.155	0.06	0.173	0.053	0.055	0.031	0.024	0.025	3.564	5.963	3.03	1.924	3.119	3.212	1.227
0.441	0.676	0.38	0.241	0.395	0.407	0.157	0.06	0.174	0.053	0.056	0.031	0.024	0.024	3.571	5.915	3.064	1.943	3.137	3.214	1.237
0.434	0.674	0.379	0.24	0.396	0.409	0.156	0.059	0.173	0.053	0.055	0.032	0.024	0.024	3.514	5.897	3.058	1.94	3.144	3.227	1.231
0.441	0.677	0.378	0.237	0.395	0.41	0.156	0.06	0.174	0.052	0.055	0.032	0.024	0.024	3.573	5.927	3.048	1.909	3.138	3.234	1.23
0.443	0.679	0.376	0.236	0.396	0.409	0.155	0.06	0.174	0.052	0.056	0.032	0.024	0.025	3.588	5.944	3.031	1.91	3.14	3.232	1.228
0.443	0.674	0.378	0.236	0.396	0.411	0.155	0.06	0.174	0.051	0.056	0.032	0.024	0.025	3.588	5.903	3.041	1.906	3.141	3.246	1.223
0.443	0.676	0.377	0.237	0.39	0.412	0.155	0.061	0.175	0.052	0.056	0.032	0.024	0.025	3.593	5.927	3.035	1.919	3.098	3.257	1.221
0.437	0.672	0.379	0.242	0.391	0.409	0.155	0.061	0.175	0.052	0.057	0.032	0.025	0.025	3.545	5.891	3.05	1.954	3.105	3.232	1.222
0.439	0.678	0.377	0.238	0.392	0.411	0.155	0.061	0.174	0.053	0.056	0.032	0.024	0.025	3.557	5.938	3.042	1.925	3.115	3.248	1.226
0.423	0.68	0.374	0.24	0.398	0.405	0.157	0.061	0.173	0.054	0.058	0.032	0.025	0.025	3.429	5.952	3.017	1.939	3.164	3.201	1.24
0.423	0.68	0.374	0.24	0.398	0.405	0.157	0.061	0.173	0.054	0.058	0.032	0.025	0.025	3.429	5.952	3.017	1.939	3.164	3.201	1.24
0.415	0.685	0.377	0.237	0.399	0.408	0.157	0.061	0.172	0.053	0.058	0.032	0.024	0.025	3.367	5.994	3.037	1.913	3.171	3.223	1.237
0.418	0.684	0.376	0.238	0.398	0.406	0.157	0.061	0.172	0.053	0.058	0.032	0.025	0.025	3.387	5.981	3.032	1.925	3.161	3.204	1.24
0.427	0.679	0.375	0.238	0.398	0.41	0.156	0.06	0.172	0.054	0.058	0.032	0.024	0.025	3.455	5.941	3.026	1.924	3.165	3.239	1.231
0.426	0.682	0.373	0.239	0.398	0.41	0.156	0.06	0.171	0.054	0.058	0.032	0.024	0.025	3.449	5.959	3.012	1.935	3.161	3.238	1.236
0.424	0.683	0.373	0.24	0.396	0.41	0.157	0.06	0.17	0.054	0.057	0.032	0.024	0.025	3.437	5.964	3.009	1.941	3.146	3.235	1.239
0.424	0.683	0.373	0.24	0.396	0.41	0.157	0.06	0.17	0.054	0.057	0.032	0.024	0.025	3.437	5.964	3.009	1.941	3.146	3.235	1.239
0.428	0.689	0.369	0.24	0.394	0.407	0.158	0.059	0.169	0.052	0.056	0.032	0.025	0.025	3.465	6.011	2.97	1.938	3.126	3.218	1.246
0.427	0.692	0.369	0.239	0.39	0.412	0.159	0.058	0.168	0.052	0.056	0.032	0.024	0.025	3.457	6.036	2.976	1.935	3.101	3.25	1.252
0.419	0.684	0.381	0.237	0.391	0.408	0.159	0.057	0.169	0.052	0.055	0.033	0.025	0.025	3.387	5.968	3.068	1.91	3.107	3.225	1.256
0.419	0.684	0.381	0.237	0.391	0.408	0.159	0.057	0.169	0.052	0.055	0.033	0.025	0.025	3.387	5.968	3.068	1.91	3.107	3.225	1.256
0.423	0.676	0.395	0.239	0.386	0.404	0.16	0.054	0.172	0.052	0.053	0.031	0.024	0.025	3.414	5.909	3.183	1.924	3.065	3.194	1.264
0.424	0.676	0.393	0.242	0.387	0.405	0.16	0.054	0.171	0.052	0.053	0.031	0.024	0.024	3.418	5.907	3.167	1.948	3.072	3.2	1.263
0.424	0.676	0.393	0.242	0.387	0.405	0.16	0.054	0.171	0.052	0.053	0.031	0.024	0.024	3.418	5.907	3.167	1.948	3.072	3.2	1.263
0.442	0.674	0.384	0.241	0.386	0.409	0.16	0.054	0.171	0.051	0.054	0.031	0.024	0.025	3.564	5.89	3.092	1.941	3.062	3.227	1.261
0.437	0.674	0.381	0.242	0.387	0.408	0.16	0.053	0.171	0.051	0.055	0.032	0.024	0.025	3.521	5.894	3.071	1.956	3.076	3.219	1.26
0.437	0.674	0.381	0.242	0.387	0.408	0.16	0.053	0.171	0.051	0.055	0.032	0.024	0.025	3.521	5.894	3.071	1.956	3.076	3.219	1.26
0.438	0.681	0.377	0.241	0.384	0.408	0.159	0.053	0.172	0.052	0.055	0.032	0.025	0.025	3.532	5.957	3.035	1.947	3.05	3.223	1.258
0.444	0.678	0.376	0.241	0.385	0.407	0.16	0.054	0.172	0.052	0.055	0.032	0.025	0.025	3.585	5.932	3.029	1.948	3.055	3.215	1.262
0.444	0.678	0.376	0.241	0.385	0.407	0.16	0.054	0.172	0.052	0.055	0.032	0.025	0.025	3.585	5.932	3.029	1.948	3.055	3.215	1.262
0.443	0.681	0.374	0.239	0.388	0.411	0.159	0.054	0.172	0.051	0.055	0.032	0.024	0.024	3.576	5.958	3.013	1.932	3.082	3.248	1.257
0.425	0.69	0.378	0.244	0.388	0.414	0.159	0.055	0.172	0.052	0.055	0.031	0.023	0.024	3.427	6.038	3.047	1.969	3.08	3.268	1.254
0.413	0.694	0.375	0.242	0.389	0.415	0.157	0.055	0.173	0.053	0.056	0.032	0.024	0.024	3.333	6.073	3.021	1.959	3.086	3.272	1.24
0.415	0.695	0.374	0.242	0.387	0.414	0.157	0.055	0.173	0.052	0.056	0.031	0.024	0.024	3.349	6.079	3.011	1.956	3.073	3.27	1.243
0.402	0.702	0.372	0.246	0.392	0.413	0.156	0.056	0.172	0.053	0.056	0.031	0.024	0.024	3.248	6.139	2.997	1.984	3.114	3.258	1.234
0.402	0.696	0.37	0.249	0.395	0.413	0.156	0.055	0.173	0.052	0.057	0.031	0.024	0.024	3.243	6.088	2.984	2.009	3.138	3.257	1.228
0.404	0.699	0.373	0.244	0.395	0.412	0.156	0.054	0.173	0.054	0.057	0.03	0.024	0.024	3.263	6.114	3.006	1.977	3.132	3.25	1.235
0.404	0.693	0.377	0.244	0.393	0.411	0.159	0.053	0.172	0.054	0.056	0.032	0.024	0.024	3.258	6.056	3.039	1.97	3.12	3.245	1.253
0.404	0.693	0.377	0.244	0.393	0.411	0.159	0.053	0.172	0.054	0.056	0.032	0.024	0.024	3.258	6.056	3.039	1.97	3.12	3.245	1.253
0.41	0.689	0.378	0.239	0.393	0.414	0.159	0.053	0.173	0.053	0.056	0.032	0.024	0.024	3.301	6.032	3.048	1.931	3.119	3.266	1.254
0.413	0.684	0.382	0.241	0.394	0.411	0.158	0.052	0.172	0.053	0.056	0.032	0.024	0.024	3.328	5.985	3.076	1.948	3.131	3.247	1.244
0.415	0.685	0.383	0.24	0.391	0.409	0.158	0.052	0.174	0.053	0.056	0.032	0.024	0.024	3.344	5.998	3.085	1.935	3.107	3.23	1.245
0.411	0.688	0.385	0.237	0.391	0.409	0.158	0.052	0.173	0.053	0.056	0.032	0.024	0.025	3.31	6.025	3.103	1.914	3.105	3.233	1.248
0.411	0.687	0.387	0.235	0.393	0.407	0.158	0.053	0.173	0.052	0.056	0.032	0.024	0.025	3.31	6.011	3.115	1.902	3.121	3.216	1.248
0.416	0.681	0.389	0.236	0.387	0.407	0.158	0.052	0.173	0.051	0.056	0.032	0.025	0.025	3.352	5.961	3.13	1.905	3.076	3.213	1.252
0.416	0.681	0.389	0.236	0.387	0.407	0.158	0.052	0.173	0.051	0.056	0.032	0.025	0.025	3.352	5.961	3.13	1.905	3.076	3.213	1.252
0.416	0.681	0.389	0.236	0.387	0.407	0.158	0.052	0.173	0.051	0.056	0.032	0.025	0.025	3.352	5.961	3.13	1.905	3.076	3.213	1.252
0.421	0.681	0.388	0.237	0.384	0.407	0.16	0.053	0.173	0.051	0.055	0.031	0.025	0.025	3.396	5.962	3.124	1.913	3.048	3.212	1.26
0.423	0.683	0.386	0.237	0.384	0.405	0.159	0.053	0.173	0.05	0.056	0.032	0.025	0.025	3.41	5.974	3.105	1.913	3.045	3.197	1.26
0.423	0.683	0.386	0.237	0.384	0.405	0.159	0.053	0.173	0.05	0.056	0.032	0.025	0.025	3.41	5.974	3.105	1.913	3.045	3.197	1.26
0.42	0.684	0.395	0.231	0.382	0.407	0.159	0.053	0.173	0.05	0.054	0.032	0.024	0.025	3.389	5.987	3.176	1.863	3.036	3.215	1.258
0.418	0.691	0.388	0.23	0.388	0.406	0.159	0.053	0.172	0.049	0.055	0.031	0.024	0.025	3.365	6.042	3.123	1.86	3.082	3.208	1.258
0.418	0.691	0.388	0.23	0.388	0.406	0.159	0.053	0.172	0.049	0.055	0.031	0.024	0.025	3.365	6.042	3.123	1.86	3.082	3.208	1.258
0.415	0.691	0.393	0.23	0.388	0.407	0.159	0.052	0.171	0.048	0.054	0.031	0.024	0.024	3.342	6.042	3.153	1.852	3.082	3.213	1.255
0.415	0.691	0.393	0.23	0.388	0.407	0.159	0.052	0.171	0.048	0.054	0.031	0.024	0.024	3.342	6.042	3.153	1.852	3.082	3.213	1.255
0.415	0.691	0.393	0.23	0.388	0.407	0.159	0.052	0.171	0.048	0.054	0.031	0.024	0.024	3.342	6.042	3.153	1.852	3.082	3.213	1.255
0.415	0.691	0.393	0.23	0.388	0.407	0.159	0.052	0.171	0.048	0.054	0.031	0.024	0.024	3.342	6.042	3.153	1.852	3.082	3.213	1.255
0.42	0.69	0.392	0.228	0.386	0.408	0.16	0.053	0.171	0.049	0.055	0.031	0.024	0.024	3.386	6.028	3.153	1.843	3.063	3.217	1.26
0.424	0.683	0.399	0.227	0.377	0.407	0.16	0.053	0.171	0.048	0.054	0.032	0.025	0.025	3.417	5.97	3.201	1.833	2.994	3.216	1.265
0.425	0.682	0.396	0.23	0.378	0.41	0.159	0.053	0.17	0.048	0.053	0.033	0.025	0.025	3.423	5.952	3.179	1.852	3.004	3.238	1.257
0.429	0.685	0.393	0.227	0.376	0.41	0.158	0.053	0.17	0.049	0.053	0.033	0.025	0.025	3.455	5.984	3.161	1.827	2.986	3.236	1.248
0.429	0.685	0.393	0.227	0.376	0.41	0.158	0.053	0.17	0.049	0.053	0.033	0.025	0.025	3.455	5.984	3.161	1.827	2.986	3.236	1.248
0.418	0.693	0.394	0.228	0.375	0.411	0.158	0.053	0.17	0.047	0.052	0.032	0.025	0.025	3.37	6.048	3.165	1.838	2.974	3.246	1.247
0.418	0.692	0.399	0.224	0.373	0.41	0.158	0.052	0.169	0.048	0.052	0.032	0.025	0.025	3.364	6.038	3.206	1.803	2.961	3.239	1.247
0.415	0.695	0.398	0.223	0.374	0.411	0.158	0.052	0.169	0.049	0.051	0.032	0.025	0.025	3.346	6.07	3.197	1.796	2.968	3.249	1.246
0.429	0.696	0.393	0.224	0.372	0.409	0.157	0.053	0.167	0.048	0.052	0.032	0.025	0.025	3.46	6.07	3.154	1.804	2.957	3.229	1.244
0.431	0.695	0.392	0.223	0.375	0.409	0.157	0.053	0.167	0.047	0.053	0.031	0.025	0.025	3.479	6.06	3.144	1.801	2.975	3.234	1.243
0.43	0.692	0.395	0.225	0.374	0.407	0.158	0.052	0.166	0.048	0.053	0.032	0.025	0.025	3.462	6.025	3.174	1.814	2.971	3.213	1.25
0.431	0.693	0.386	0.226	0.373	0.408	0.158	0.052	0.166	0.049	0.055	0.033	0.025	0.025	3.471	6.039	3.102	1.826	2.964	3.221	1.249
0.426	0.696	0.385	0.225	0.372	0.409	0.158	0.052	0.166	0.048	0.055	0.034	0.026	0.026	3.432	6.059	3.09	1.813	2.955	3.235	1.247
0.426	0.696	0.385	0.225	0.372	0.409	0.158	0.052	0.166	0.048	0.055	0.034	0.026	0.026	3.432	6.059	3.09	1.813	2.955	3.235	1.247
0.426	0.696	0.385	0.225	0.372	0.409	0.158	0.052	0.166	0.048	0.055	0.034	0.026	0.026	3.432	6.059	3.09	1.813	2.955	3.235	1.247
0.43	0.7	0.381	0.222	0.371	0.406	0.158	0.053	0.166	0.048	0.055	0.034	0.026	0.026	3.467	6.093	3.058	1.795	2.949	3.211	1.247
0.423	0.701	0.384	0.222	0.367	0.406	0.158	0.053	0.165	0.049	0.054	0.034	0.026	0.027	3.414	6.099	3.086	1.789	2.921	3.21	1.249
0.423	0.701	0.384	0.222	0.367	0.406	0.158	0.053	0.165	0.049	0.054	0.034	0.026	0.027	3.414	6.099	3.086	1.789	2.921	3.21	1.249
0.413	0.697	0.39	0.221	0.376	0.401	0.157	0.054	0.165	0.049	0.055	0.033	0.026	0.027	3.332	6.069	3.131	1.782	2.988	3.174	1.241
0.413	0.697	0.39	0.221	0.376	0.401	0.157	0.054	0.165	0.049	0.055	0.033	0.026	0.027	3.332	6.069	3.131	1.782	2.988	3.174	1.241
0.413	0.698	0.39	0.22	0.377	0.402	0.157	0.055	0.165	0.048	0.055	0.034	0.026	0.026	3.336	6.07	3.137	1.776	2.995	3.181	1.242
0.413	0.698	0.39	0.22	0.377	0.402	0.157	0.055	0.165	0.048	0.055	0.034	0.026	0.026	3.336	6.07	3.137	1.776	2.995	3.181	1.242
0.413	0.698	0.39	0.22	0.377	0.402	0.157	0.055	0.165	0.048	0.055	0.034	0.026	0.026	3.336	6.07	3.137	1.776	2.995	3.181	1.242
0.411	0.7	0.392	0.22	0.376	0.403	0.158	0.054	0.165	0.048	0.055	0.033	0.026	0.026	3.32	6.093	3.148	1.774	2.986	3.186	1.245
0.411	0.7	0.392	0.22	0.376	0.403	0.158	0.054	0.165	0.048	0.055	0.033	0.026	0.026	3.32	6.093	3.148	1.774	2.986	3.186	1.245
0.408	0.701	0.392	0.22	0.378	0.402	0.158	0.055	0.165	0.049	0.054	0.033	0.026	0.026	3.295	6.104	3.151	1.772	3.004	3.181	1.246
0.399	0.697	0.402	0.219	0.38	0.403	0.156	0.053	0.165	0.048	0.054	0.032	0.026	0.026	3.217	6.065	3.227	1.763	3.015	3.184	1.232
0.394	0.7	0.4	0.219	0.381	0.402	0.156	0.054	0.165	0.048	0.054	0.033	0.026	0.026	3.18	6.099	3.21	1.769	3.027	3.174	1.231
0.4	0.7	0.398	0.22	0.382	0.401	0.155	0.054	0.165	0.048	0.054	0.032	0.026	0.026	3.223	6.091	3.202	1.778	3.035	3.171	1.228
0.403	0.704	0.391	0.222	0.381	0.401	0.156	0.053	0.165	0.048	0.055	0.033	0.026	0.026	3.246	6.13	3.143	1.793	3.027	3.166	1.232
0.405	0.699	0.392	0.222	0.378	0.408	0.156	0.053	0.165	0.049	0.054	0.033	0.026	0.026	3.261	6.081	3.151	1.788	3.002	3.223	1.232
0.405	0.699	0.392	0.222	0.378	0.408	0.156	0.053	0.165	0.049	0.054	0.033	0.026	0.026	3.261	6.081	3.151	1.788	3.002	3.223	1.232
0.403	0.701	0.395	0.22	0.381	0.406	0.157	0.052	0.166	0.049	0.054	0.033	0.025	0.025	3.25	6.108	3.173	1.772	3.025	3.205	1.238
0.407	0.702	0.394	0.216	0.38	0.404	0.157	0.052	0.166	0.049	0.055	0.033	0.026	0.026	3.28	6.115	3.164	1.744	3.021	3.196	1.239
0.407	0.702	0.394	0.216	0.38	0.404	0.157	0.052	0.166	0.049	0.055	0.033	0.026	0.026	3.28	6.115	3.164	1.744	3.021	3.196	1.239
