b1	b2	b3	b4	b5	b6	b7	r1	r2	r3	r4	r5	r6	r7	R01	R02	R03	R04	R05	R06	R07
0.382	0.742	0.414	0.233	0.377	0.393	0.136	0.052	0.175	0.048	0.051	0.031	0.025	0.025	2.985	5.905	3.232	1.82	2.937	3.058	1.059
0.382	0.742	0.414	0.233	0.377	0.393	0.136	0.052	0.175	0.048	0.051	0.031	0.025	0.025	2.985	5.905	3.232	1.82	2.937	3.058	1.059
0.382	0.742	0.414	0.233	0.377	0.393	0.136	0.052	0.175	0.048	0.051	0.031	0.025	0.025	2.985	5.905	3.232	1.82	2.937	3.058	1.059
0.382	0.742	0.414	0.233	0.377	0.393	0.136	0.052	0.175	0.048	0.051	0.031	0.025	0.025	2.985	5.905	3.232	1.82	2.937	3.058	1.059
0.372	0.746	0.418	0.232	0.377	0.392	0.136	0.053	0.176	0.048	0.05	0.031	0.025	0.025	2.911	5.935	3.264	1.811	2.935	3.051	1.061
0.373	0.749	0.413	0.235	0.377	0.391	0.137	0.054	0.175	0.048	0.051	0.031	0.025	0.026	2.918	5.96	3.225	1.836	2.934	3.047	1.065
0.363	0.759	0.411	0.235	0.379	0.39	0.137	0.054	0.175	0.047	0.05	0.031	0.024	0.025	2.835	6.036	3.214	1.835	2.955	3.034	1.07
0.363	0.759	0.411	0.235	0.379	0.39	0.137	0.054	0.175	0.047	0.05	0.031	0.024	0.025	2.835	6.036	3.214	1.835	2.955	3.034	1.07
0.366	0.763	0.408	0.235	0.377	0.391	0.137	0.053	0.174	0.047	0.049	0.03	0.024	0.025	2.859	6.07	3.183	1.836	2.94	3.04	1.069
0.359	0.764	0.405	0.238	0.382	0.387	0.137	0.052	0.173	0.047	0.05	0.03	0.025	0.026	2.808	6.074	3.163	1.862	2.973	3.013	1.066
0.364	0.761	0.406	0.237	0.38	0.39	0.137	0.052	0.175	0.047	0.051	0.03	0.024	0.026	2.841	6.051	3.171	1.854	2.96	3.039	1.066
0.367	0.754	0.409	0.238	0.381	0.393	0.137	0.051	0.175	0.048	0.05	0.03	0.024	0.025	2.868	5.998	3.194	1.859	2.971	3.058	1.066
0.378	0.751	0.411	0.234	0.381	0.388	0.136	0.051	0.176	0.047	0.051	0.031	0.024	0.025	2.954	5.977	3.213	1.826	2.969	3.023	1.062
0.376	0.748	0.407	0.239	0.377	0.387	0.136	0.054	0.176	0.047	0.05	0.031	0.025	0.026	2.942	5.955	3.177	1.871	2.941	3.011	1.061
0.374	0.753	0.41	0.239	0.373	0.388	0.137	0.053	0.177	0.048	0.05	0.031	0.025	0.026	2.925	5.991	3.201	1.866	2.91	3.019	1.065
0.375	0.757	0.408	0.235	0.372	0.389	0.137	0.052	0.175	0.047	0.05	0.031	0.025	0.026	2.93	6.021	3.186	1.84	2.895	3.027	1.063
0.375	0.757	0.408	0.235	0.372	0.389	0.137	0.052	0.175	0.047	0.05	0.031	0.025	0.026	2.93	6.021	3.186	1.84	2.895	3.027	1.063
0.375	0.757	0.408	0.235	0.372	0.389	0.137	0.052	0.175	0.047	0.05	0.031	0.025	0.026	2.93	6.021	3.186	1.84	2.895	3.027	1.063
0.375	0.757	0.408	0.235	0.372	0.389	0.137	0.052	0.175	0.047	0.05	0.031	0.025	0.026	2.93	6.021	3.186	1.84	2.895	3.027	1.063
0.375	0.754	0.407	0.236	0.372	0.388	0.136	0.052	0.175	0.047	0.05	0.031	0.025	0.026	2.931	6.001	3.18	1.843	2.897	3.023	1.062
0.369	0.754	0.407	0.239	0.375	0.391	0.136	0.052	0.175	0.048	0.051	0.031	0.025	0.026	2.881	5.996	3.181	1.869	2.924	3.047	1.058
0.369	0.753	0.405	0.241	0.375	0.388	0.135	0.052	0.175	0.048	0.051	0.031	0.025	0.026	2.887	5.988	3.164	1.886	2.924	3.022	1.053
0.361	0.75	0.409	0.24	0.378	0.393	0.136	0.052	0.175	0.048	0.051	0.031	0.025	0.026	2.82	5.97	3.192	1.873	2.943	3.06	1.059
0.376	0.747	0.406	0.24	0.372	0.384	0.135	0.051	0.174	0.049	0.053	0.032	0.026	0.027	2.94	5.943	3.168	1.873	2.899	2.994	1.051
0.382	0.745	0.404	0.235	0.372	0.388	0.135	0.051	0.175	0.048	0.052	0.032	0.026	0.027	2.988	5.931	3.154	1.84	2.896	3.022	1.051
0.382	0.745	0.404	0.235	0.372	0.388	0.135	0.051	0.175	0.048	0.052	0.032	0.026	0.027	2.988	5.931	3.154	1.84	2.896	3.022	1.051
0.38	0.743	0.404	0.234	0.372	0.392	0.135	0.051	0.175	0.049	0.052	0.033	0.026	0.027	2.968	5.909	3.158	1.828	2.9	3.049	1.054
0.38	0.743	0.404	0.234	0.372	0.392	0.135	0.051	0.175	0.049	0.052	0.033	0.026	0.027	2.968	5.909	3.158	1.828	2.9	3.049	1.054
0.38	0.743	0.404	0.234	0.372	0.392	0.135	0.051	0.175	0.049	0.052	0.033	0.026	0.027	2.968	5.909	3.158	1.828	2.9	3.049	1.054
0.38	0.743	0.404	0.234	0.372	0.392	0.135	0.051	0.175	0.049	0.052	0.033	0.026	0.027	2.968	5.909	3.158	1.828	2.9	3.049	1.054
0.38	0.743	0.404	0.234	0.372	0.392	0.135	0.051	0.175	0.049	0.052	0.033	0.026	0.027	2.968	5.909	3.158	1.828	2.9	3.049	1.054
0.38	0.743	0.404	0.234	0.372	0.392	0.135	0.051	0.175	0.049	0.052	0.033	0.026	0.027	2.968	5.909	3.158	1.828	2.9	3.049	1.054
0.38	0.743	0.404	0.234	0.372	0.392	0.135	0.051	0.175	0.049	0.052	0.033	0.026	0.027	2.968	5.909	3.158	1.828	2.9	3.049	1.054
0.383	0.743	0.409	0.239	0.372	0.392	0.135	0.052	0.175	0.049	0.051	0.031	0.025	0.026	2.994	5.912	3.195	1.868	2.9	3.05	1.051
0.383	0.742	0.408	0.239	0.372	0.392	0.135	0.053	0.176	0.049	0.052	0.032	0.025	0.026	2.994	5.905	3.19	1.865	2.9	3.055	1.054
0.374	0.737	0.409	0.245	0.376	0.394	0.136	0.052	0.175	0.049	0.053	0.031	0.025	0.026	2.92	5.864	3.193	1.916	2.933	3.067	1.062
0.372	0.738	0.404	0.243	0.376	0.387	0.137	0.053	0.176	0.05	0.053	0.032	0.026	0.027	2.908	5.872	3.153	1.896	2.931	3.014	1.07
0.386	0.744	0.396	0.241	0.37	0.387	0.138	0.053	0.176	0.049	0.053	0.033	0.027	0.027	3.018	5.917	3.092	1.882	2.886	3.014	1.076
0.387	0.745	0.392	0.242	0.372	0.387	0.138	0.052	0.176	0.05	0.054	0.033	0.027	0.027	3.027	5.931	3.064	1.894	2.896	3.012	1.076
0.392	0.732	0.398	0.24	0.384	0.389	0.137	0.053	0.176	0.051	0.053	0.033	0.026	0.026	3.063	5.823	3.113	1.878	2.994	3.031	1.069
0.39	0.735	0.398	0.24	0.379	0.39	0.139	0.051	0.175	0.05	0.054	0.032	0.026	0.027	3.045	5.845	3.107	1.874	2.95	3.04	1.08
0.395	0.737	0.393	0.239	0.379	0.389	0.139	0.052	0.176	0.05	0.055	0.032	0.027	0.027	3.091	5.864	3.072	1.871	2.951	3.03	1.083
0.393	0.73	0.393	0.245	0.384	0.384	0.139	0.052	0.176	0.05	0.055	0.032	0.026	0.027	3.075	5.81	3.07	1.913	2.989	2.987	1.081
0.41	0.725	0.392	0.244	0.385	0.386	0.138	0.052	0.176	0.05	0.055	0.031	0.026	0.027	3.208	5.766	3.065	1.906	3.002	3.008	1.077
0.419	0.716	0.398	0.242	0.382	0.389	0.139	0.052	0.177	0.05	0.055	0.032	0.026	0.026	3.278	5.701	3.108	1.89	2.975	3.027	1.079
0.418	0.716	0.398	0.246	0.382	0.387	0.139	0.053	0.176	0.052	0.054	0.031	0.026	0.027	3.268	5.694	3.109	1.923	2.976	3.01	1.08
0.417	0.718	0.399	0.244	0.38	0.39	0.138	0.051	0.176	0.052	0.053	0.032	0.025	0.026	3.258	5.716	3.119	1.91	2.958	3.033	1.078
0.413	0.72	0.401	0.243	0.377	0.394	0.139	0.052	0.176	0.051	0.054	0.032	0.025	0.026	3.23	5.729	3.13	1.904	2.935	3.064	1.085
0.412	0.723	0.4	0.241	0.382	0.392	0.139	0.053	0.176	0.052	0.054	0.032	0.025	0.026	3.224	5.749	3.125	1.885	2.975	3.051	1.084
0.409	0.716	0.404	0.24	0.384	0.388	0.14	0.053	0.175	0.052	0.053	0.032	0.026	0.026	3.197	5.693	3.158	1.88	2.993	3.024	1.089
0.407	0.713	0.404	0.241	0.386	0.388	0.14	0.052	0.174	0.052	0.054	0.032	0.026	0.026	3.181	5.675	3.158	1.883	3.011	3.02	1.091
0.422	0.707	0.403	0.242	0.376	0.379	0.137	0.051	0.175	0.051	0.055	0.032	0.027	0.028	3.297	5.623	3.153	1.888	2.933	2.955	1.067
0.429	0.705	0.406	0.242	0.378	0.381	0.138	0.052	0.175	0.052	0.054	0.032	0.027	0.028	3.355	5.61	3.17	1.89	2.944	2.963	1.072
0.418	0.713	0.4	0.246	0.372	0.387	0.138	0.052	0.174	0.052	0.054	0.032	0.027	0.027	3.27	5.67	3.127	1.92	2.897	3.013	1.076
0.412	0.719	0.399	0.245	0.374	0.383	0.138	0.051	0.174	0.052	0.054	0.032	0.027	0.028	3.222	5.719	3.115	1.918	2.918	2.983	1.076
0.404	0.72	0.4	0.244	0.372	0.386	0.138	0.051	0.174	0.052	0.053	0.033	0.027	0.028	3.158	5.727	3.125	1.911	2.896	3.005	1.078
0.404	0.72	0.4	0.244	0.372	0.386	0.138	0.051	0.174	0.052	0.053	0.033	0.027	0.028	3.158	5.727	3.125	1.911	2.896	3.005	1.078
0.408	0.719	0.402	0.244	0.371	0.385	0.138	0.051	0.173	0.051	0.054	0.032	0.027	0.027	3.185	5.714	3.144	1.911	2.893	3.001	1.073
0.41	0.721	0.402	0.243	0.372	0.385	0.138	0.051	0.173	0.051	0.053	0.032	0.027	0.027	3.205	5.732	3.145	1.899	2.899	3.001	1.074
0.409	0.718	0.404	0.245	0.371	0.385	0.137	0.051	0.173	0.052	0.052	0.032	0.027	0.027	3.199	5.708	3.156	1.916	2.892	2.997	1.069
0.409	0.718	0.404	0.245	0.371	0.385	0.137	0.051	0.173	0.052	0.052	0.032	0.027	0.027	3.199	5.708	3.156	1.916	2.892	2.997	1.069
0.409	0.714	0.408	0.244	0.371	0.386	0.137	0.05	0.174	0.052	0.052	0.032	0.026	0.027	3.197	5.678	3.189	1.906	2.891	3.008	1.068
0.409	0.714	0.408	0.244	0.371	0.386	0.137	0.05	0.174	0.052	0.052	0.032	0.026	0.027	3.197	5.678	3.189	1.906	2.891	3.008	1.068
0.409	0.714	0.408	0.244	0.371	0.386	0.137	0.05	0.174	0.052	0.052	0.032	0.026	0.027	3.197	5.678	3.189	1.906	2.891	3.008	1.068
0.414	0.708	0.409	0.244	0.374	0.385	0.138	0.05	0.174	0.053	0.052	0.032	0.027	0.027	3.237	5.632	3.196	1.905	2.913	3	1.075
0.427	0.705	0.409	0.242	0.374	0.385	0.138	0.051	0.175	0.052	0.052	0.032	0.026	0.027	3.336	5.608	3.198	1.888	2.917	2.995	1.076
0.427	0.705	0.409	0.242	0.374	0.385	0.138	0.051	0.175	0.052	0.052	0.032	0.026	0.027	3.336	5.608	3.198	1.888	2.917	2.995	1.076
0.419	0.711	0.405	0.244	0.374	0.385	0.138	0.05	0.175	0.053	0.052	0.032	0.026	0.027	3.275	5.653	3.169	1.907	2.917	2.998	1.072
0.419	0.711	0.405	0.244	0.374	0.385	0.138	0.05	0.175	0.053	0.052	0.032	0.026	0.027	3.275	5.653	3.169	1.907	2.917	2.998	1.072
0.419	0.71	0.408	0.246	0.374	0.384	0.138	0.05	0.173	0.052	0.052	0.032	0.026	0.027	3.274	5.644	3.191	1.923	2.916	2.99	1.071
0.431	0.705	0.404	0.243	0.377	0.385	0.139	0.049	0.173	0.051	0.051	0.032	0.026	0.027	3.365	5.605	3.155	1.9	2.935	2.994	1.083
0.431	0.705	0.404	0.243	0.377	0.385	0.139	0.049	0.173	0.051	0.051	0.032	0.026	0.027	3.365	5.605	3.155	1.9	2.935	2.994	1.083
0.431	0.705	0.405	0.242	0.374	0.385	0.139	0.048	0.173	0.051	0.052	0.032	0.026	0.027	3.364	5.603	3.168	1.891	2.914	3.001	1.085
0.432	0.706	0.402	0.245	0.373	0.387	0.14	0.049	0.173	0.052	0.052	0.032	0.026	0.027	3.376	5.612	3.144	1.918	2.908	3.014	1.087
0.432	0.701	0.407	0.249	0.377	0.387	0.139	0.048	0.175	0.051	0.051	0.032	0.026	0.026	3.373	5.578	3.182	1.945	2.935	3.016	1.079
0.437	0.7	0.403	0.25	0.38	0.386	0.138	0.048	0.174	0.051	0.052	0.031	0.026	0.026	3.411	5.569	3.152	1.952	2.96	3.008	1.076
0.437	0.698	0.403	0.248	0.38	0.39	0.138	0.047	0.173	0.051	0.054	0.031	0.026	0.026	3.414	5.553	3.147	1.938	2.959	3.039	1.075
0.437	0.698	0.403	0.248	0.38	0.39	0.138	0.047	0.173	0.051	0.054	0.031	0.026	0.026	3.414	5.553	3.147	1.938	2.959	3.039	1.075
0.434	0.701	0.4	0.248	0.38	0.391	0.138	0.047	0.173	0.051	0.054	0.032	0.026	0.026	3.39	5.573	3.123	1.936	2.96	3.045	1.074
0.432	0.709	0.396	0.245	0.385	0.39	0.138	0.048	0.172	0.052	0.054	0.031	0.026	0.026	3.377	5.635	3.097	1.912	3.004	3.033	1.073
0.425	0.715	0.402	0.243	0.379	0.392	0.137	0.047	0.173	0.051	0.053	0.031	0.025	0.026	3.322	5.684	3.145	1.897	2.954	3.052	1.063
0.421	0.711	0.404	0.244	0.376	0.392	0.137	0.047	0.173	0.05	0.053	0.032	0.026	0.026	3.286	5.658	3.158	1.909	2.929	3.055	1.066
0.421	0.711	0.404	0.244	0.376	0.392	0.137	0.047	0.173	0.05	0.053	0.032	0.026	0.026	3.286	5.658	3.158	1.909	2.929	3.055	1.066
0.426	0.706	0.41	0.24	0.375	0.392	0.137	0.047	0.173	0.051	0.053	0.032	0.025	0.026	3.331	5.617	3.207	1.877	2.922	3.049	1.064
0.426	0.706	0.41	0.24	0.375	0.392	0.137	0.047	0.173	0.051	0.053	0.032	0.025	0.026	3.331	5.617	3.207	1.877	2.922	3.049	1.064
0.424	0.711	0.407	0.238	0.375	0.39	0.137	0.047	0.173	0.051	0.053	0.032	0.026	0.027	3.314	5.657	3.181	1.864	2.923	3.036	1.066
0.424	0.711	0.407	0.238	0.375	0.39	0.137	0.047	0.173	0.051	0.053	0.032	0.026	0.027	3.314	5.657	3.181	1.864	2.923	3.036	1.066
0.425	0.714	0.405	0.239	0.377	0.389	0.137	0.048	0.173	0.05	0.052	0.032	0.026	0.027	3.322	5.677	3.165	1.866	2.937	3.025	1.066
0.421	0.71	0.407	0.241	0.374	0.391	0.137	0.047	0.173	0.051	0.052	0.033	0.026	0.027	3.288	5.648	3.183	1.884	2.913	3.048	1.067
0.414	0.714	0.407	0.24	0.374	0.391	0.137	0.048	0.173	0.051	0.052	0.033	0.026	0.027	3.23	5.677	3.184	1.876	2.912	3.047	1.068
0.411	0.721	0.408	0.237	0.37	0.391	0.136	0.048	0.173	0.051	0.052	0.032	0.026	0.027	3.212	5.736	3.189	1.849	2.881	3.044	1.062
0.416	0.72	0.405	0.241	0.369	0.39	0.136	0.047	0.173	0.05	0.052	0.032	0.026	0.027	3.252	5.727	3.162	1.887	2.873	3.037	1.061
0.413	0.721	0.404	0.245	0.371	0.388	0.138	0.048	0.174	0.05	0.051	0.031	0.026	0.026	3.226	5.734	3.16	1.912	2.893	3.018	1.073
0.413	0.721	0.404	0.245	0.371	0.388	0.138	0.048	0.174	0.05	0.051	0.031	0.026	0.026	3.226	5.734	3.16	1.912	2.893	3.018	1.073
0.413	0.721	0.404	0.245	0.371	0.388	0.138	0.048	0.174	0.05	0.051	0.031	0.026	0.026	3.226	5.734	3.16	1.912	2.893	3.018	1.073
0.413	0.721	0.404	0.245	0.371	0.388	0.138	0.048	0.174	0.05	0.051	0.031	0.026	0.026	3.226	5.734	3.16	1.912	2.893	3.018	1.073
0.413	0.721	0.404	0.245	0.371	0.388	0.138	0.048	0.174	0.05	0.051	0.031	0.026	0.026	3.226	5.734	3.16	1.912	2.893	3.018	1.073
0.413	0.721	0.404	0.245	0.371	0.388	0.138	0.048	0.174	0.05	0.051	0.031	0.026	0.026	3.226	5.734	3.16	1.912	2.893	3.018	1.073
0.413	0.721	0.404	0.245	0.371	0.388	0.138	0.048	0.174	0.05	0.051	0.031	0.026	0.026	3.226	5.734	3.16	1.912	2.893	3.018	1.073
0.413	0.721	0.404	0.245	0.371	0.388	0.138	0.048	0.174	0.05	0.051	0.031	0.026	0.026	3.226	5.734	3.16	1.912	2.893	3.018	1.073
0.41	0.722	0.404	0.247	0.372	0.387	0.138	0.048	0.174	0.05	0.051	0.032	0.026	0.026	3.199	5.744	3.16	1.928	2.898	3.011	1.071
0.41	0.722	0.404	0.247	0.372	0.387	0.138	0.048	0.174	0.05	0.051	0.032	0.026	0.026	3.199	5.744	3.16	1.928	2.898	3.011	1.071
0.41	0.722	0.404	0.247	0.372	0.387	0.138	0.048	0.174	0.05	0.051	0.032	0.026	0.026	3.199	5.744	3.16	1.928	2.898	3.011	1.071
0.407	0.715	0.406	0.25	0.37	0.386	0.137	0.047	0.174	0.051	0.052	0.032	0.026	0.027	3.179	5.691	3.172	1.954	2.887	3.002	1.07
0.407	0.715	0.406	0.25	0.37	0.386	0.137	0.047	0.174	0.051	0.052	0.032	0.026	0.027	3.179	5.691	3.172	1.954	2.887	3.002	1.07
0.415	0.715	0.406	0.246	0.373	0.385	0.137	0.047	0.175	0.051	0.051	0.032	0.026	0.027	3.238	5.688	3.169	1.921	2.903	2.999	1.071
0.423	0.709	0.405	0.246	0.375	0.386	0.137	0.048	0.174	0.051	0.052	0.031	0.026	0.026	3.301	5.641	3.168	1.926	2.923	3.007	1.066
0.423	0.709	0.405	0.246	0.375	0.386	0.137	0.048	0.174	0.051	0.052	0.031	0.026	0.026	3.301	5.641	3.168	1.926	2.923	3.007	1.066
0.426	0.71	0.402	0.246	0.377	0.386	0.137	0.047	0.174	0.051	0.052	0.032	0.026	0.027	3.328	5.649	3.142	1.924	2.938	3.008	1.069
0.429	0.705	0.406	0.246	0.375	0.388	0.139	0.048	0.173	0.052	0.052	0.032	0.026	0.026	3.351	5.604	3.169	1.92	2.924	3.023	1.079
0.436	0.7	0.405	0.246	0.38	0.389	0.138	0.047	0.174	0.052	0.052	0.031	0.025	0.026	3.407	5.566	3.169	1.925	2.964	3.028	1.074
0.448	0.692	0.402	0.246	0.383	0.39	0.138	0.046	0.173	0.052	0.052	0.032	0.025	0.026	3.5	5.501	3.146	1.925	2.984	3.038	1.072
0.448	0.692	0.402	0.246	0.383	0.39	0.138	0.046	0.173	0.052	0.052	0.032	0.025	0.026	3.5	5.501	3.146	1.925	2.984	3.038	1.072
0.454	0.693	0.404	0.246	0.382	0.39	0.138	0.046	0.173	0.052	0.052	0.031	0.025	0.026	3.543	5.508	3.161	1.921	2.973	3.035	1.072
0.448	0.696	0.4	0.248	0.386	0.393	0.138	0.047	0.172	0.051	0.053	0.03	0.025	0.025	3.497	5.534	3.128	1.94	3.009	3.06	1.073
0.46	0.697	0.395	0.247	0.386	0.391	0.138	0.047	0.171	0.051	0.052	0.031	0.025	0.026	3.595	5.543	3.083	1.933	3.01	3.041	1.073
0.465	0.695	0.395	0.246	0.389	0.385	0.137	0.048	0.17	0.051	0.053	0.03	0.025	0.026	3.629	5.525	3.09	1.922	3.035	2.994	1.067
0.469	0.692	0.399	0.246	0.388	0.383	0.137	0.047	0.169	0.051	0.053	0.03	0.025	0.026	3.666	5.501	3.121	1.921	3.02	2.983	1.07
0.461	0.697	0.399	0.247	0.388	0.383	0.138	0.046	0.168	0.05	0.052	0.03	0.025	0.026	3.599	5.538	3.114	1.932	3.024	2.978	1.076
0.458	0.701	0.399	0.243	0.388	0.384	0.139	0.046	0.169	0.05	0.051	0.03	0.025	0.026	3.574	5.568	3.121	1.899	3.026	2.992	1.084
0.458	0.701	0.399	0.243	0.388	0.384	0.139	0.046	0.169	0.05	0.051	0.03	0.025	0.026	3.574	5.568	3.121	1.899	3.026	2.992	1.084
0.458	0.701	0.399	0.243	0.388	0.384	0.139	0.046	0.169	0.05	0.051	0.03	0.025	0.026	3.574	5.568	3.121	1.899	3.026	2.992	1.084
0.458	0.701	0.399	0.243	0.388	0.384	0.139	0.046	0.169	0.05	0.051	0.03	0.025	0.026	3.574	5.568	3.121	1.899	3.026	2.992	1.084
0.458	0.701	0.399	0.243	0.388	0.384	0.139	0.046	0.169	0.05	0.051	0.03	0.025	0.026	3.574	5.568	3.121	1.899	3.026	2.992	1.084
0.458	0.701	0.399	0.243	0.388	0.384	0.139	0.046	0.169	0.05	0.051	0.03	0.025	0.026	3.574	5.568	3.121	1.899	3.026	2.992	1.084
0.457	0.703	0.401	0.244	0.388	0.38	0.139	0.046	0.168	0.05	0.051	0.03	0.025	0.026	3.57	5.583	3.131	1.906	3.023	2.959	1.082
0.459	0.698	0.4	0.246	0.388	0.382	0.138	0.046	0.168	0.05	0.051	0.03	0.025	0.026	3.581	5.549	3.125	1.92	3.025	2.974	1.078
0.455	0.701	0.403	0.247	0.385	0.384	0.138	0.046	0.169	0.05	0.051	0.03	0.024	0.025	3.554	5.57	3.148	1.93	3.003	2.986	1.077
0.454	0.703	0.401	0.246	0.389	0.384	0.138	0.047	0.169	0.051	0.051	0.03	0.024	0.025	3.544	5.588	3.133	1.926	3.028	2.991	1.074
0.455	0.704	0.4	0.245	0.388	0.388	0.139	0.048	0.169	0.051	0.051	0.03	0.024	0.025	3.55	5.594	3.123	1.917	3.026	3.024	1.084
0.456	0.703	0.398	0.246	0.386	0.389	0.14	0.047	0.171	0.05	0.051	0.03	0.024	0.025	3.56	5.592	3.109	1.923	3.007	3.027	1.088
0.466	0.698	0.399	0.241	0.388	0.39	0.141	0.047	0.171	0.05	0.051	0.031	0.024	0.025	3.641	5.551	3.115	1.885	3.023	3.033	1.095
0.464	0.691	0.407	0.24	0.389	0.394	0.14	0.047	0.17	0.051	0.051	0.031	0.024	0.024	3.624	5.494	3.182	1.874	3.033	3.063	1.092
0.464	0.691	0.407	0.24	0.389	0.394	0.14	0.047	0.17	0.051	0.051	0.031	0.024	0.024	3.624	5.494	3.182	1.874	3.033	3.063	1.092
0.464	0.691	0.407	0.24	0.389	0.394	0.14	0.047	0.17	0.051	0.051	0.031	0.024	0.024	3.624	5.494	3.182	1.874	3.033	3.063	1.092
0.464	0.691	0.407	0.24	0.389	0.394	0.14	0.047	0.17	0.051	0.051	0.031	0.024	0.024	3.624	5.494	3.182	1.874	3.033	3.063	1.092
0.464	0.691	0.407	0.24	0.389	0.394	0.14	0.047	0.17	0.051	0.051	0.031	0.024	0.024	3.624	5.494	3.182	1.874	3.033	3.063	1.092
0.464	0.691	0.407	0.24	0.389	0.394	0.14	0.047	0.17	0.051	0.051	0.031	0.024	0.024	3.624	5.494	3.182	1.874	3.033	3.063	1.092
0.456	0.691	0.407	0.243	0.39	0.391	0.14	0.047	0.171	0.051	0.052	0.03	0.024	0.025	3.564	5.493	3.181	1.897	3.038	3.042	1.087
0.456	0.691	0.407	0.243	0.39	0.391	0.14	0.047	0.171	0.051	0.052	0.03	0.024	0.025	3.564	5.493	3.181	1.897	3.038	3.042	1.087
0.452	0.694	0.404	0.243	0.387	0.389	0.14	0.047	0.17	0.052	0.053	0.031	0.025	0.026	3.529	5.514	3.158	1.901	3.013	3.025	1.09
0.445	0.695	0.408	0.245	0.384	0.392	0.139	0.048	0.17	0.053	0.052	0.031	0.024	0.025	3.476	5.527	3.185	1.917	2.992	3.051	1.081
0.445	0.691	0.406	0.246	0.385	0.391	0.139	0.047	0.17	0.053	0.052	0.032	0.025	0.026	3.476	5.491	3.172	1.925	3.001	3.045	1.081
0.451	0.689	0.406	0.243	0.389	0.393	0.138	0.047	0.17	0.054	0.053	0.032	0.025	0.025	3.52	5.481	3.173	1.897	3.03	3.058	1.078
0.452	0.693	0.402	0.244	0.39	0.394	0.138	0.047	0.17	0.054	0.053	0.031	0.024	0.025	3.534	5.506	3.141	1.908	3.04	3.064	1.077
0.456	0.69	0.403	0.244	0.39	0.396	0.138	0.047	0.17	0.052	0.054	0.031	0.024	0.025	3.561	5.482	3.152	1.904	3.036	3.084	1.073
0.457	0.687	0.405	0.241	0.392	0.396	0.138	0.047	0.17	0.052	0.054	0.031	0.024	0.025	3.565	5.458	3.163	1.887	3.052	3.085	1.075
0.452	0.694	0.404	0.241	0.39	0.395	0.137	0.046	0.171	0.052	0.054	0.031	0.025	0.025	3.53	5.516	3.155	1.881	3.042	3.076	1.069
0.46	0.695	0.401	0.24	0.39	0.389	0.138	0.047	0.171	0.051	0.053	0.031	0.025	0.026	3.59	5.525	3.132	1.876	3.042	3.029	1.073
0.466	0.698	0.395	0.244	0.384	0.387	0.136	0.047	0.172	0.05	0.052	0.031	0.025	0.026	3.637	5.546	3.089	1.908	2.992	3.014	1.061
0.466	0.698	0.395	0.244	0.384	0.387	0.136	0.047	0.172	0.05	0.052	0.031	0.025	0.026	3.637	5.546	3.089	1.908	2.992	3.014	1.061
0.466	0.698	0.395	0.244	0.384	0.387	0.136	0.047	0.172	0.05	0.052	0.031	0.025	0.026	3.637	5.546	3.089	1.908	2.992	3.014	1.061
0.467	0.701	0.396	0.245	0.383	0.386	0.137	0.047	0.173	0.05	0.051	0.031	0.025	0.026	3.65	5.574	3.095	1.914	2.982	3.008	1.065
0.464	0.704	0.393	0.244	0.381	0.386	0.136	0.047	0.172	0.05	0.052	0.031	0.025	0.026	3.627	5.595	3.073	1.91	2.97	3.007	1.061
0.451	0.705	0.404	0.244	0.386	0.388	0.136	0.048	0.171	0.049	0.051	0.029	0.024	0.026	3.525	5.603	3.153	1.904	3.006	3.022	1.061
0.467	0.697	0.41	0.234	0.385	0.387	0.136	0.047	0.167	0.05	0.052	0.03	0.024	0.025	3.651	5.535	3.206	1.832	3.003	3.016	1.056
0.472	0.69	0.408	0.239	0.387	0.386	0.135	0.046	0.168	0.048	0.053	0.03	0.024	0.026	3.686	5.483	3.187	1.872	3.017	3.001	1.053
0.469	0.692	0.407	0.239	0.385	0.386	0.137	0.045	0.168	0.049	0.052	0.031	0.025	0.026	3.664	5.502	3.177	1.87	3.002	3.007	1.067
0.462	0.696	0.407	0.238	0.382	0.386	0.138	0.045	0.167	0.05	0.052	0.031	0.025	0.026	3.606	5.532	3.182	1.864	2.98	3.008	1.073
0.465	0.693	0.405	0.238	0.384	0.386	0.137	0.045	0.167	0.051	0.052	0.031	0.025	0.026	3.63	5.504	3.167	1.861	2.995	3.003	1.07
0.465	0.693	0.405	0.238	0.384	0.386	0.137	0.045	0.167	0.051	0.052	0.031	0.025	0.026	3.63	5.504	3.167	1.861	2.995	3.003	1.07
0.466	0.693	0.403	0.241	0.388	0.385	0.137	0.047	0.167	0.051	0.053	0.031	0.025	0.026	3.636	5.508	3.149	1.887	3.019	2.996	1.068
0.466	0.693	0.403	0.241	0.388	0.385	0.137	0.047	0.167	0.051	0.053	0.031	0.025	0.026	3.636	5.508	3.149	1.887	3.019	2.996	1.068
0.464	0.687	0.407	0.24	0.387	0.385	0.137	0.046	0.167	0.051	0.054	0.031	0.025	0.026	3.626	5.462	3.183	1.873	3.013	2.997	1.069
0.464	0.687	0.407	0.24	0.387	0.385	0.137	0.046	0.167	0.051	0.054	0.031	0.025	0.026	3.626	5.462	3.183	1.873	3.013	2.997	1.069
