b1	b2	b3	b4	b5	b6	b7	r1	r2	r3	r4	r5	r6	r7	R01	R02	R03	R04	R05	R06	R07
0.388	0.696	0.409	0.226	0.381	0.395	0.143	0.08	0.193	0.055	0.059	0.036	0.028	0.028	3.113	5.86	3.253	1.802	3.005	3.1	1.125
0.388	0.696	0.409	0.226	0.381	0.395	0.143	0.08	0.193	0.055	0.059	0.036	0.028	0.028	3.113	5.86	3.253	1.802	3.005	3.1	1.125
0.395	0.69	0.412	0.23	0.379	0.394	0.142	0.08	0.193	0.055	0.058	0.035	0.028	0.028	3.17	5.812	3.273	1.826	2.984	3.09	1.119
0.39	0.696	0.408	0.231	0.382	0.397	0.142	0.079	0.194	0.055	0.058	0.035	0.027	0.027	3.135	5.862	3.244	1.838	3.005	3.116	1.118
0.394	0.699	0.404	0.231	0.381	0.396	0.142	0.079	0.193	0.055	0.059	0.035	0.028	0.028	3.166	5.888	3.211	1.835	2.997	3.108	1.113
0.394	0.699	0.404	0.231	0.381	0.396	0.142	0.079	0.193	0.055	0.059	0.035	0.028	0.028	3.166	5.888	3.211	1.835	2.997	3.108	1.113
0.401	0.699	0.401	0.235	0.375	0.395	0.141	0.079	0.192	0.054	0.059	0.035	0.028	0.028	3.224	5.88	3.188	1.867	2.95	3.099	1.111
0.405	0.695	0.406	0.229	0.374	0.388	0.141	0.079	0.193	0.054	0.058	0.035	0.029	0.029	3.255	5.854	3.224	1.824	2.943	3.051	1.107
0.416	0.689	0.401	0.229	0.381	0.387	0.14	0.079	0.192	0.054	0.059	0.036	0.028	0.029	3.337	5.802	3.186	1.822	3.002	3.042	1.102
0.425	0.686	0.4	0.229	0.378	0.389	0.14	0.079	0.193	0.054	0.059	0.036	0.029	0.029	3.408	5.777	3.179	1.826	2.977	3.058	1.101
0.425	0.686	0.401	0.226	0.379	0.391	0.141	0.079	0.193	0.054	0.059	0.036	0.029	0.029	3.409	5.78	3.185	1.797	2.985	3.074	1.106
0.409	0.687	0.406	0.232	0.378	0.389	0.141	0.077	0.193	0.054	0.059	0.035	0.028	0.029	3.282	5.79	3.221	1.843	2.981	3.058	1.109
0.409	0.687	0.406	0.232	0.378	0.389	0.141	0.077	0.193	0.054	0.059	0.035	0.028	0.029	3.282	5.79	3.221	1.843	2.981	3.058	1.109
0.408	0.691	0.402	0.234	0.379	0.39	0.141	0.078	0.194	0.054	0.059	0.035	0.028	0.029	3.273	5.817	3.191	1.865	2.983	3.066	1.11
0.408	0.691	0.402	0.234	0.379	0.39	0.141	0.078	0.194	0.054	0.059	0.035	0.028	0.029	3.273	5.817	3.191	1.865	2.983	3.066	1.11
0.409	0.701	0.396	0.236	0.376	0.392	0.141	0.078	0.193	0.053	0.058	0.034	0.028	0.028	3.285	5.903	3.144	1.875	2.96	3.074	1.108
0.409	0.701	0.396	0.236	0.376	0.392	0.141	0.078	0.193	0.053	0.058	0.034	0.028	0.028	3.285	5.903	3.144	1.875	2.96	3.074	1.108
0.409	0.701	0.396	0.236	0.376	0.392	0.141	0.078	0.193	0.053	0.058	0.034	0.028	0.028	3.285	5.903	3.144	1.875	2.96	3.074	1.108
0.409	0.701	0.396	0.236	0.376	0.392	0.141	0.078	0.193	0.053	0.058	0.034	0.028	0.028	3.285	5.903	3.144	1.875	2.96	3.074	1.108
0.409	0.701	0.396	0.236	0.376	0.392	0.141	0.078	0.193	0.053	0.058	0.034	0.028	0.028	3.285	5.903	3.144	1.875	2.96	3.074	1.108
0.406	0.703	0.395	0.233	0.377	0.391	0.142	0.077	0.193	0.053	0.058	0.035	0.028	0.028	3.255	5.918	3.139	1.853	2.965	3.074	1.114
0.402	0.706	0.397	0.233	0.381	0.391	0.142	0.076	0.193	0.053	0.058	0.034	0.028	0.028	3.226	5.941	3.156	1.85	2.997	3.068	1.114
0.402	0.706	0.397	0.233	0.381	0.391	0.142	0.076	0.193	0.053	0.058	0.034	0.028	0.028	3.226	5.941	3.156	1.85	2.997	3.068	1.114
0.401	0.695	0.405	0.23	0.375	0.391	0.14	0.076	0.193	0.054	0.058	0.035	0.028	0.029	3.213	5.856	3.216	1.83	2.956	3.074	1.098
0.402	0.692	0.405	0.232	0.374	0.391	0.14	0.077	0.193	0.053	0.059	0.035	0.029	0.029	3.226	5.829	3.218	1.843	2.946	3.07	1.098
0.402	0.696	0.404	0.231	0.372	0.391	0.14	0.076	0.193	0.053	0.059	0.035	0.028	0.029	3.225	5.863	3.211	1.838	2.931	3.071	1.097
0.398	0.697	0.406	0.228	0.374	0.39	0.14	0.077	0.193	0.052	0.06	0.036	0.029	0.03	3.196	5.868	3.222	1.815	2.947	3.066	1.097
0.399	0.698	0.405	0.226	0.377	0.391	0.141	0.076	0.193	0.053	0.058	0.036	0.029	0.029	3.198	5.881	3.217	1.797	2.972	3.068	1.108
0.401	0.7	0.409	0.227	0.372	0.392	0.142	0.076	0.192	0.053	0.058	0.035	0.028	0.028	3.211	5.894	3.248	1.807	2.931	3.074	1.112
0.4	0.696	0.402	0.228	0.374	0.394	0.142	0.075	0.193	0.054	0.058	0.036	0.029	0.029	3.206	5.859	3.193	1.818	2.949	3.093	1.118
0.4	0.696	0.402	0.228	0.374	0.394	0.142	0.075	0.193	0.054	0.058	0.036	0.029	0.029	3.206	5.859	3.193	1.818	2.949	3.093	1.118
0.407	0.69	0.406	0.23	0.369	0.392	0.143	0.076	0.193	0.054	0.059	0.036	0.029	0.029	3.267	5.811	3.224	1.83	2.906	3.081	1.12
0.404	0.691	0.409	0.229	0.368	0.391	0.142	0.076	0.193	0.054	0.058	0.036	0.029	0.029	3.237	5.821	3.247	1.818	2.903	3.073	1.118
0.404	0.691	0.409	0.229	0.368	0.391	0.142	0.076	0.193	0.054	0.058	0.036	0.029	0.029	3.237	5.821	3.247	1.818	2.903	3.073	1.118
0.404	0.691	0.409	0.229	0.368	0.391	0.142	0.076	0.193	0.054	0.058	0.036	0.029	0.029	3.237	5.821	3.247	1.818	2.903	3.073	1.118
0.404	0.691	0.409	0.229	0.368	0.391	0.142	0.076	0.193	0.054	0.058	0.036	0.029	0.029	3.237	5.821	3.247	1.818	2.903	3.073	1.118
0.396	0.696	0.407	0.233	0.367	0.391	0.142	0.076	0.193	0.054	0.058	0.036	0.029	0.029	3.179	5.856	3.231	1.85	2.889	3.069	1.113
0.396	0.696	0.407	0.233	0.367	0.391	0.142	0.076	0.193	0.054	0.058	0.036	0.029	0.029	3.179	5.856	3.231	1.85	2.889	3.069	1.113
0.396	0.696	0.407	0.233	0.367	0.391	0.142	0.076	0.193	0.054	0.058	0.036	0.029	0.029	3.179	5.856	3.231	1.85	2.889	3.069	1.113
0.385	0.702	0.406	0.238	0.369	0.39	0.142	0.076	0.192	0.054	0.058	0.035	0.028	0.029	3.086	5.905	3.224	1.89	2.905	3.066	1.118
0.385	0.702	0.406	0.238	0.369	0.39	0.142	0.076	0.192	0.054	0.058	0.035	0.028	0.029	3.086	5.905	3.224	1.89	2.905	3.066	1.118
0.392	0.695	0.406	0.236	0.371	0.389	0.142	0.076	0.192	0.054	0.058	0.035	0.029	0.029	3.141	5.849	3.227	1.88	2.92	3.059	1.116
0.387	0.694	0.409	0.236	0.372	0.388	0.142	0.075	0.192	0.054	0.058	0.035	0.029	0.029	3.104	5.845	3.25	1.882	2.933	3.045	1.115
0.387	0.694	0.409	0.236	0.372	0.388	0.142	0.075	0.192	0.054	0.058	0.035	0.029	0.029	3.104	5.845	3.25	1.882	2.933	3.045	1.115
0.387	0.694	0.409	0.236	0.372	0.388	0.142	0.075	0.192	0.054	0.058	0.035	0.029	0.029	3.104	5.845	3.25	1.882	2.933	3.045	1.115
0.387	0.694	0.409	0.236	0.372	0.388	0.142	0.075	0.192	0.054	0.058	0.035	0.029	0.029	3.104	5.845	3.25	1.882	2.933	3.045	1.115
0.391	0.699	0.406	0.236	0.368	0.388	0.141	0.075	0.193	0.054	0.058	0.036	0.029	0.029	3.133	5.885	3.223	1.88	2.902	3.047	1.107
0.398	0.694	0.407	0.235	0.369	0.391	0.142	0.075	0.194	0.055	0.057	0.036	0.029	0.029	3.187	5.85	3.237	1.867	2.91	3.067	1.113
0.399	0.688	0.406	0.238	0.372	0.391	0.143	0.076	0.195	0.055	0.058	0.035	0.029	0.029	3.199	5.796	3.226	1.895	2.933	3.07	1.122
0.401	0.696	0.406	0.233	0.376	0.387	0.143	0.076	0.195	0.055	0.057	0.035	0.028	0.029	3.213	5.868	3.228	1.855	2.959	3.036	1.124
0.402	0.693	0.407	0.233	0.375	0.39	0.142	0.077	0.195	0.056	0.057	0.034	0.028	0.029	3.221	5.843	3.231	1.852	2.955	3.065	1.119
0.421	0.689	0.403	0.235	0.372	0.391	0.142	0.078	0.196	0.054	0.056	0.034	0.028	0.028	3.375	5.807	3.201	1.871	2.928	3.07	1.118
0.418	0.689	0.403	0.236	0.373	0.39	0.143	0.079	0.197	0.053	0.057	0.035	0.028	0.029	3.355	5.808	3.196	1.878	2.939	3.061	1.12
0.418	0.689	0.403	0.236	0.373	0.39	0.143	0.079	0.197	0.053	0.057	0.035	0.028	0.029	3.355	5.808	3.196	1.878	2.939	3.061	1.12
0.411	0.689	0.408	0.234	0.376	0.391	0.143	0.079	0.198	0.053	0.057	0.034	0.028	0.028	3.303	5.814	3.239	1.859	2.959	3.071	1.123
0.418	0.685	0.409	0.233	0.377	0.391	0.142	0.079	0.198	0.053	0.058	0.034	0.028	0.028	3.356	5.782	3.245	1.853	2.966	3.069	1.116
0.413	0.689	0.407	0.233	0.379	0.386	0.143	0.079	0.197	0.052	0.057	0.035	0.028	0.029	3.315	5.814	3.23	1.854	2.982	3.027	1.121
0.41	0.689	0.407	0.227	0.383	0.387	0.143	0.078	0.198	0.052	0.058	0.035	0.028	0.029	3.292	5.816	3.231	1.808	3.019	3.04	1.122
0.399	0.694	0.411	0.228	0.383	0.39	0.143	0.079	0.199	0.052	0.058	0.034	0.028	0.028	3.201	5.855	3.261	1.812	3.018	3.063	1.127
0.399	0.694	0.411	0.228	0.383	0.39	0.143	0.079	0.199	0.052	0.058	0.034	0.028	0.028	3.201	5.855	3.261	1.812	3.018	3.063	1.127
0.395	0.696	0.407	0.226	0.387	0.392	0.144	0.079	0.199	0.054	0.058	0.034	0.028	0.028	3.174	5.878	3.23	1.801	3.047	3.076	1.134
0.395	0.696	0.407	0.226	0.387	0.392	0.144	0.079	0.199	0.054	0.058	0.034	0.028	0.028	3.174	5.878	3.23	1.801	3.047	3.076	1.134
0.395	0.701	0.412	0.219	0.382	0.392	0.145	0.079	0.198	0.053	0.058	0.036	0.028	0.028	3.173	5.918	3.271	1.74	3.006	3.078	1.138
0.393	0.704	0.408	0.218	0.382	0.392	0.145	0.079	0.198	0.054	0.058	0.036	0.028	0.028	3.158	5.939	3.239	1.737	3.009	3.082	1.138
0.394	0.704	0.408	0.217	0.382	0.39	0.145	0.079	0.198	0.053	0.059	0.036	0.029	0.028	3.165	5.94	3.243	1.731	3.008	3.06	1.141
0.394	0.702	0.405	0.22	0.384	0.391	0.145	0.078	0.199	0.054	0.059	0.035	0.028	0.029	3.162	5.928	3.219	1.748	3.029	3.072	1.142
0.397	0.7	0.409	0.223	0.377	0.385	0.146	0.079	0.2	0.054	0.058	0.036	0.029	0.029	3.185	5.913	3.252	1.772	2.967	3.026	1.149
0.4	0.695	0.409	0.227	0.377	0.389	0.144	0.08	0.2	0.051	0.058	0.036	0.028	0.029	3.217	5.866	3.246	1.809	2.973	3.052	1.129
0.403	0.699	0.407	0.227	0.375	0.392	0.144	0.082	0.201	0.051	0.058	0.035	0.028	0.028	3.241	5.909	3.227	1.806	2.951	3.078	1.129
0.402	0.699	0.404	0.227	0.376	0.39	0.143	0.082	0.201	0.052	0.059	0.035	0.028	0.029	3.236	5.902	3.206	1.807	2.962	3.066	1.125
0.402	0.699	0.404	0.227	0.376	0.39	0.143	0.082	0.201	0.052	0.059	0.035	0.028	0.029	3.236	5.902	3.206	1.807	2.962	3.066	1.125
0.4	0.698	0.409	0.229	0.374	0.392	0.142	0.082	0.201	0.053	0.057	0.035	0.028	0.028	3.218	5.893	3.248	1.824	2.948	3.079	1.117
0.399	0.696	0.409	0.228	0.376	0.393	0.142	0.08	0.2	0.053	0.057	0.036	0.028	0.028	3.202	5.879	3.247	1.814	2.962	3.083	1.112
0.396	0.694	0.413	0.23	0.372	0.392	0.143	0.081	0.199	0.053	0.057	0.035	0.028	0.029	3.181	5.856	3.275	1.833	2.932	3.076	1.12
0.396	0.694	0.413	0.23	0.372	0.392	0.143	0.081	0.199	0.053	0.057	0.035	0.028	0.029	3.181	5.856	3.275	1.833	2.932	3.076	1.12
0.396	0.694	0.413	0.23	0.372	0.392	0.143	0.081	0.199	0.053	0.057	0.035	0.028	0.029	3.181	5.856	3.275	1.833	2.932	3.076	1.12
0.388	0.695	0.412	0.231	0.371	0.392	0.144	0.08	0.199	0.053	0.057	0.036	0.029	0.028	3.115	5.869	3.27	1.836	2.927	3.078	1.131
0.388	0.695	0.412	0.231	0.371	0.392	0.144	0.08	0.199	0.053	0.057	0.036	0.029	0.028	3.115	5.869	3.27	1.836	2.927	3.078	1.131
0.379	0.706	0.41	0.233	0.376	0.393	0.145	0.082	0.2	0.052	0.057	0.035	0.027	0.027	3.043	5.966	3.258	1.854	2.958	3.087	1.136
0.371	0.71	0.408	0.235	0.374	0.392	0.145	0.082	0.201	0.053	0.057	0.035	0.028	0.028	2.984	5.994	3.237	1.869	2.945	3.079	1.14
0.374	0.708	0.412	0.232	0.375	0.394	0.145	0.081	0.2	0.054	0.056	0.034	0.027	0.028	3.004	5.981	3.27	1.845	2.954	3.09	1.139
0.371	0.709	0.416	0.231	0.374	0.394	0.145	0.082	0.201	0.053	0.055	0.034	0.027	0.027	2.984	5.988	3.302	1.835	2.945	3.091	1.135
0.383	0.7	0.417	0.236	0.372	0.392	0.144	0.081	0.201	0.054	0.055	0.034	0.027	0.027	3.08	5.911	3.314	1.873	2.926	3.074	1.132
0.383	0.7	0.417	0.236	0.372	0.392	0.144	0.081	0.201	0.054	0.055	0.034	0.027	0.027	3.08	5.911	3.314	1.873	2.926	3.074	1.132
0.383	0.7	0.417	0.236	0.372	0.392	0.144	0.081	0.201	0.054	0.055	0.034	0.027	0.027	3.08	5.911	3.314	1.873	2.926	3.074	1.132
0.376	0.703	0.42	0.236	0.371	0.39	0.144	0.082	0.201	0.054	0.055	0.034	0.027	0.027	3.021	5.941	3.339	1.875	2.92	3.065	1.134
0.376	0.703	0.42	0.236	0.371	0.39	0.144	0.082	0.201	0.054	0.055	0.034	0.027	0.027	3.021	5.941	3.339	1.875	2.92	3.065	1.134
0.386	0.704	0.407	0.234	0.377	0.391	0.145	0.084	0.201	0.054	0.056	0.034	0.028	0.028	3.106	5.948	3.232	1.857	2.967	3.07	1.137
0.386	0.704	0.407	0.234	0.377	0.391	0.145	0.084	0.201	0.054	0.056	0.034	0.028	0.028	3.106	5.948	3.232	1.857	2.967	3.07	1.137
0.376	0.702	0.413	0.234	0.373	0.394	0.144	0.084	0.202	0.054	0.056	0.035	0.028	0.028	3.025	5.93	3.279	1.858	2.938	3.094	1.133
0.377	0.7	0.413	0.237	0.374	0.391	0.145	0.083	0.202	0.053	0.057	0.035	0.028	0.028	3.028	5.915	3.275	1.886	2.943	3.073	1.138
0.382	0.7	0.41	0.233	0.375	0.391	0.146	0.082	0.202	0.052	0.058	0.035	0.028	0.028	3.069	5.92	3.256	1.857	2.953	3.071	1.146
0.382	0.7	0.41	0.233	0.375	0.391	0.146	0.082	0.202	0.052	0.058	0.035	0.028	0.028	3.069	5.92	3.256	1.857	2.953	3.071	1.146
0.377	0.704	0.409	0.233	0.375	0.39	0.146	0.082	0.201	0.052	0.058	0.035	0.028	0.028	3.034	5.945	3.25	1.857	2.957	3.064	1.146
0.377	0.701	0.412	0.234	0.377	0.39	0.145	0.083	0.2	0.052	0.057	0.035	0.028	0.028	3.035	5.925	3.267	1.86	2.968	3.066	1.137
0.383	0.703	0.412	0.23	0.386	0.393	0.145	0.083	0.2	0.053	0.057	0.034	0.027	0.027	3.08	5.936	3.27	1.829	3.039	3.085	1.138
0.382	0.7	0.412	0.232	0.387	0.395	0.145	0.084	0.201	0.052	0.057	0.034	0.026	0.027	3.072	5.911	3.27	1.842	3.048	3.098	1.137
0.382	0.7	0.412	0.232	0.387	0.395	0.145	0.084	0.201	0.052	0.057	0.034	0.026	0.027	3.072	5.911	3.27	1.842	3.048	3.098	1.137
0.382	0.701	0.409	0.233	0.386	0.396	0.145	0.084	0.2	0.053	0.057	0.033	0.027	0.027	3.076	5.92	3.246	1.85	3.036	3.11	1.137
0.373	0.709	0.409	0.227	0.382	0.393	0.143	0.085	0.202	0.054	0.058	0.035	0.028	0.028	3.004	5.991	3.25	1.809	3.009	3.085	1.12
0.376	0.712	0.407	0.227	0.383	0.392	0.143	0.084	0.201	0.053	0.058	0.035	0.028	0.028	3.027	6.011	3.233	1.804	3.017	3.078	1.12
0.374	0.711	0.406	0.227	0.384	0.393	0.144	0.085	0.2	0.052	0.058	0.035	0.028	0.028	3.009	6.001	3.219	1.81	3.024	3.087	1.128
0.374	0.711	0.406	0.227	0.384	0.393	0.144	0.085	0.2	0.052	0.058	0.035	0.028	0.028	3.009	6.001	3.219	1.81	3.024	3.087	1.128
0.374	0.711	0.406	0.227	0.384	0.393	0.144	0.085	0.2	0.052	0.058	0.035	0.028	0.028	3.009	6.001	3.219	1.81	3.024	3.087	1.128
0.374	0.711	0.406	0.227	0.384	0.393	0.144	0.085	0.2	0.052	0.058	0.035	0.028	0.028	3.009	6.001	3.219	1.81	3.024	3.087	1.128
0.38	0.711	0.405	0.228	0.383	0.395	0.144	0.084	0.2	0.052	0.058	0.035	0.027	0.027	3.056	6.002	3.213	1.812	3.019	3.099	1.132
0.383	0.71	0.405	0.228	0.386	0.395	0.144	0.086	0.2	0.053	0.058	0.034	0.027	0.027	3.082	5.993	3.215	1.81	3.041	3.101	1.134
0.383	0.71	0.405	0.228	0.386	0.395	0.144	0.086	0.2	0.053	0.058	0.034	0.027	0.027	3.082	5.993	3.215	1.81	3.041	3.101	1.134
0.388	0.705	0.405	0.228	0.388	0.397	0.144	0.085	0.201	0.053	0.059	0.034	0.027	0.027	3.12	5.957	3.217	1.811	3.052	3.116	1.127
0.388	0.705	0.405	0.228	0.388	0.397	0.144	0.085	0.201	0.053	0.059	0.034	0.027	0.027	3.12	5.957	3.217	1.811	3.052	3.116	1.127
0.378	0.703	0.407	0.231	0.392	0.398	0.145	0.081	0.198	0.055	0.059	0.034	0.026	0.027	3.037	5.936	3.235	1.838	3.09	3.12	1.136
0.378	0.703	0.407	0.231	0.392	0.398	0.145	0.081	0.198	0.055	0.059	0.034	0.026	0.027	3.037	5.936	3.235	1.838	3.09	3.12	1.136
0.385	0.702	0.406	0.231	0.39	0.399	0.145	0.08	0.198	0.056	0.059	0.034	0.026	0.026	3.089	5.92	3.23	1.842	3.068	3.129	1.136
0.385	0.702	0.406	0.231	0.39	0.399	0.145	0.08	0.198	0.056	0.059	0.034	0.026	0.026	3.089	5.92	3.23	1.842	3.068	3.129	1.136
0.38	0.702	0.406	0.231	0.393	0.397	0.145	0.08	0.198	0.055	0.059	0.034	0.026	0.027	3.054	5.921	3.23	1.836	3.097	3.114	1.135
0.372	0.705	0.406	0.232	0.391	0.399	0.144	0.08	0.199	0.055	0.059	0.034	0.026	0.026	2.991	5.949	3.225	1.844	3.075	3.133	1.132
0.372	0.705	0.406	0.232	0.391	0.399	0.144	0.08	0.199	0.055	0.059	0.034	0.026	0.026	2.991	5.949	3.225	1.844	3.075	3.133	1.132
0.372	0.705	0.406	0.232	0.391	0.399	0.144	0.08	0.199	0.055	0.059	0.034	0.026	0.026	2.991	5.949	3.225	1.844	3.075	3.133	1.132
0.374	0.705	0.406	0.234	0.394	0.396	0.144	0.079	0.199	0.055	0.059	0.033	0.026	0.027	3.003	5.946	3.23	1.859	3.102	3.109	1.127
0.374	0.705	0.406	0.234	0.394	0.396	0.144	0.079	0.199	0.055	0.059	0.033	0.026	0.027	3.003	5.946	3.23	1.859	3.102	3.109	1.127
0.381	0.703	0.403	0.234	0.393	0.397	0.144	0.079	0.199	0.054	0.06	0.034	0.026	0.027	3.056	5.932	3.201	1.867	3.095	3.119	1.129
0.381	0.703	0.403	0.234	0.393	0.397	0.144	0.079	0.199	0.054	0.06	0.034	0.026	0.027	3.056	5.932	3.201	1.867	3.095	3.119	1.129
0.382	0.703	0.402	0.237	0.387	0.399	0.144	0.079	0.198	0.054	0.059	0.034	0.026	0.027	3.063	5.931	3.196	1.887	3.046	3.134	1.13
0.382	0.703	0.402	0.237	0.387	0.399	0.144	0.079	0.198	0.054	0.059	0.034	0.026	0.027	3.063	5.931	3.196	1.887	3.046	3.134	1.13
0.366	0.71	0.402	0.232	0.385	0.397	0.145	0.079	0.198	0.054	0.061	0.035	0.027	0.027	2.94	5.993	3.195	1.85	3.029	3.114	1.136
0.366	0.71	0.402	0.232	0.385	0.397	0.145	0.079	0.198	0.054	0.061	0.035	0.027	0.027	2.94	5.993	3.195	1.85	3.029	3.114	1.136
0.371	0.707	0.404	0.233	0.385	0.394	0.145	0.079	0.198	0.054	0.061	0.034	0.027	0.027	2.981	5.966	3.207	1.855	3.034	3.092	1.14
0.368	0.706	0.407	0.235	0.384	0.394	0.145	0.078	0.198	0.054	0.06	0.035	0.027	0.027	2.95	5.956	3.233	1.87	3.023	3.095	1.141
0.366	0.704	0.409	0.235	0.385	0.397	0.145	0.078	0.198	0.055	0.06	0.035	0.027	0.027	2.938	5.937	3.246	1.869	3.031	3.116	1.139
0.373	0.697	0.409	0.232	0.387	0.399	0.144	0.077	0.199	0.055	0.06	0.036	0.027	0.027	2.99	5.887	3.248	1.85	3.047	3.132	1.134
0.369	0.7	0.41	0.231	0.388	0.399	0.145	0.077	0.198	0.055	0.06	0.036	0.027	0.027	2.961	5.902	3.257	1.837	3.054	3.134	1.137
0.373	0.705	0.401	0.229	0.386	0.398	0.145	0.077	0.198	0.056	0.06	0.035	0.028	0.027	2.995	5.953	3.191	1.827	3.044	3.126	1.141
0.372	0.707	0.399	0.231	0.385	0.397	0.145	0.077	0.199	0.056	0.06	0.036	0.028	0.028	2.988	5.97	3.174	1.84	3.032	3.12	1.138
0.383	0.695	0.403	0.233	0.386	0.397	0.145	0.077	0.199	0.056	0.06	0.036	0.028	0.028	3.072	5.868	3.205	1.858	3.043	3.115	1.136
0.383	0.695	0.403	0.233	0.386	0.397	0.145	0.077	0.199	0.056	0.06	0.036	0.028	0.028	3.072	5.868	3.205	1.858	3.043	3.115	1.136
0.382	0.696	0.408	0.232	0.384	0.4	0.143	0.077	0.198	0.056	0.06	0.035	0.027	0.027	3.061	5.876	3.243	1.849	3.023	3.139	1.125
0.382	0.696	0.408	0.232	0.384	0.4	0.143	0.077	0.198	0.056	0.06	0.035	0.027	0.027	3.061	5.876	3.243	1.849	3.023	3.139	1.125
0.386	0.691	0.408	0.236	0.385	0.401	0.144	0.077	0.198	0.057	0.06	0.034	0.027	0.027	3.096	5.835	3.246	1.878	3.031	3.147	1.129
0.386	0.691	0.408	0.236	0.385	0.401	0.144	0.077	0.198	0.057	0.06	0.034	0.027	0.027	3.096	5.835	3.246	1.878	3.031	3.147	1.129
0.386	0.691	0.408	0.236	0.385	0.401	0.144	0.077	0.198	0.057	0.06	0.034	0.027	0.027	3.096	5.835	3.246	1.878	3.031	3.147	1.129
0.386	0.691	0.408	0.236	0.385	0.401	0.144	0.077	0.198	0.057	0.06	0.034	0.027	0.027	3.096	5.835	3.246	1.878	3.031	3.147	1.129
0.382	0.693	0.408	0.233	0.385	0.397	0.144	0.077	0.198	0.057	0.059	0.035	0.027	0.027	3.067	5.851	3.245	1.859	3.029	3.119	1.129
0.38	0.693	0.409	0.235	0.39	0.396	0.144	0.077	0.198	0.056	0.06	0.034	0.027	0.027	3.048	5.851	3.254	1.873	3.068	3.112	1.132
0.38	0.698	0.408	0.237	0.386	0.395	0.145	0.076	0.198	0.056	0.058	0.035	0.027	0.027	3.045	5.892	3.244	1.882	3.041	3.102	1.137
0.381	0.696	0.41	0.236	0.386	0.393	0.145	0.076	0.198	0.055	0.057	0.034	0.027	0.027	3.059	5.873	3.257	1.879	3.041	3.083	1.14
0.385	0.702	0.407	0.237	0.385	0.388	0.146	0.077	0.198	0.055	0.057	0.033	0.027	0.027	3.087	5.924	3.234	1.885	3.028	3.044	1.144
0.369	0.703	0.408	0.242	0.382	0.396	0.147	0.077	0.197	0.055	0.057	0.034	0.027	0.026	2.96	5.926	3.243	1.922	3.008	3.106	1.152
0.373	0.711	0.4	0.24	0.387	0.395	0.148	0.077	0.198	0.055	0.059	0.034	0.026	0.027	2.991	6.001	3.175	1.908	3.043	3.102	1.159
0.379	0.709	0.393	0.243	0.385	0.396	0.149	0.077	0.198	0.056	0.058	0.034	0.027	0.027	3.043	5.984	3.126	1.932	3.029	3.109	1.169
0.371	0.711	0.399	0.242	0.389	0.394	0.149	0.077	0.198	0.055	0.059	0.034	0.026	0.026	2.98	6	3.169	1.928	3.065	3.095	1.171
0.38	0.707	0.396	0.239	0.389	0.395	0.149	0.077	0.198	0.056	0.058	0.034	0.027	0.027	3.046	5.966	3.15	1.9	3.059	3.102	1.172
0.368	0.714	0.395	0.235	0.39	0.403	0.149	0.076	0.196	0.056	0.06	0.034	0.027	0.026	2.949	6.016	3.138	1.872	3.072	3.163	1.168
0.365	0.718	0.394	0.235	0.392	0.401	0.149	0.076	0.197	0.056	0.06	0.035	0.027	0.026	2.927	6.055	3.128	1.868	3.088	3.145	1.167
0.367	0.72	0.391	0.238	0.392	0.399	0.148	0.076	0.197	0.056	0.06	0.035	0.026	0.026	2.941	6.072	3.106	1.892	3.085	3.13	1.162
0.365	0.719	0.39	0.241	0.39	0.399	0.148	0.076	0.198	0.057	0.06	0.034	0.027	0.026	2.93	6.069	3.099	1.917	3.072	3.132	1.162
0.365	0.715	0.393	0.241	0.395	0.398	0.15	0.075	0.198	0.056	0.06	0.033	0.026	0.026	2.922	6.03	3.122	1.92	3.11	3.124	1.174
0.361	0.716	0.392	0.245	0.39	0.397	0.149	0.074	0.198	0.056	0.06	0.034	0.027	0.026	2.893	6.044	3.112	1.948	3.069	3.114	1.167
0.361	0.716	0.392	0.245	0.39	0.397	0.149	0.074	0.198	0.056	0.06	0.034	0.027	0.026	2.893	6.044	3.112	1.948	3.069	3.114	1.167
0.361	0.721	0.392	0.243	0.392	0.394	0.149	0.074	0.198	0.057	0.06	0.033	0.027	0.026	2.888	6.082	3.114	1.931	3.085	3.094	1.169
0.358	0.717	0.397	0.245	0.394	0.395	0.149	0.074	0.198	0.057	0.06	0.033	0.026	0.026	2.864	6.052	3.153	1.952	3.102	3.101	1.17
0.35	0.716	0.396	0.249	0.394	0.395	0.15	0.074	0.198	0.057	0.06	0.033	0.026	0.026	2.802	6.038	3.151	1.979	3.101	3.096	1.175
0.347	0.722	0.397	0.244	0.397	0.398	0.15	0.074	0.198	0.057	0.059	0.033	0.026	0.026	2.783	6.087	3.155	1.946	3.125	3.119	1.176
0.347	0.724	0.396	0.245	0.393	0.4	0.151	0.074	0.197	0.057	0.059	0.033	0.026	0.025	2.782	6.108	3.146	1.95	3.093	3.142	1.184
0.341	0.719	0.404	0.242	0.393	0.403	0.151	0.075	0.197	0.057	0.058	0.033	0.026	0.025	2.73	6.065	3.209	1.929	3.093	3.158	1.186
0.344	0.723	0.405	0.241	0.39	0.401	0.15	0.076	0.196	0.056	0.058	0.033	0.026	0.025	2.755	6.096	3.221	1.915	3.066	3.144	1.175
